dataset,label,curve,x,y,threshold
NIH internal test,Atelectasis,pr,0.898876404494382,0.1509433962264151,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15122873345935728,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15151515151515152,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15180265654648956,
NIH internal test,Atelectasis,pr,0.898876404494382,0.1520912547528517,
NIH internal test,Atelectasis,pr,0.898876404494382,0.1523809523809524,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15267175572519084,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15296367112810708,
NIH internal test,Atelectasis,pr,0.898876404494382,0.1532567049808429,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15355086372360843,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15384615384615385,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15414258188824662,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15444015444015444,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15473887814313347,
NIH internal test,Atelectasis,pr,0.898876404494382,0.15503875968992248,
NIH internal test,Atelectasis,pr,0.898876404494382,0.1553398058252427,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15369649805447472,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.1539961013645224,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.154296875,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15459882583170254,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15490196078431373,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15520628683693516,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15551181102362205,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15581854043392504,
NIH internal test,Atelectasis,pr,0.8876404494382022,0.15612648221343872,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.15445544554455445,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.15476190476190477,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.1550695825049702,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.1553784860557769,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.15568862275449102,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.156,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.156312625250501,
NIH internal test,Atelectasis,pr,0.8764044943820225,0.1566265060240964,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15492957746478872,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15524193548387097,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15555555555555556,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15587044534412955,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15618661257606492,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.1565040650406504,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15682281059063136,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15714285714285714,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.1574642126789366,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15778688524590165,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15811088295687886,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15843621399176955,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15876288659793814,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.1590909090909091,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15942028985507245,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.15975103734439833,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.1600831600831601,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16041666666666668,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16075156576200417,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16108786610878661,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16142557651991615,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16176470588235295,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16210526315789472,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16244725738396623,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16279069767441862,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.163135593220339,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16348195329087048,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16382978723404254,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16417910447761194,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16452991452991453,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16488222698072805,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16523605150214593,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16559139784946236,
NIH internal test,Atelectasis,pr,0.8651685393258427,0.16594827586206898,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16414686825053995,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.1645021645021645,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.1648590021691974,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16521739130434782,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.1655773420479303,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16593886462882096,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16630196936542668,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16666666666666666,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16703296703296702,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16740088105726872,
NIH internal test,Atelectasis,pr,0.8539325842696629,0.16777041942604856,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16592920353982302,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.1662971175166297,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16666666666666666,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16703786191536749,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16741071428571427,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16778523489932887,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.1681614349775785,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16853932584269662,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16891891891891891,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16930022573363432,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.16968325791855204,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.17006802721088435,
NIH internal test,Atelectasis,pr,0.8426966292134831,0.17045454545454544,
NIH internal test,Atelectasis,pr,0.8314606741573034,0.16856492027334852,
NIH internal test,Atelectasis,pr,0.8314606741573034,0.1689497716894977,
NIH internal test,Atelectasis,pr,0.8314606741573034,0.16933638443935928,
NIH internal test,Atelectasis,pr,0.8314606741573034,0.16972477064220184,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.167816091954023,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.16820276497695852,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.16859122401847576,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.16898148148148148,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.16937354988399073,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.1697674418604651,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.17016317016317017,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.1705607476635514,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.17096018735362997,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.17136150234741784,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.17176470588235293,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.1721698113207547,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.17257683215130024,
NIH internal test,Atelectasis,pr,0.8202247191011236,0.17298578199052134,
NIH internal test,Atelectasis,pr,0.8089887640449438,0.171021377672209,
NIH internal test,Atelectasis,pr,0.8089887640449438,0.17142857142857143,
NIH internal test,Atelectasis,pr,0.8089887640449438,0.1718377088305489,
NIH internal test,Atelectasis,pr,0.8089887640449438,0.1722488038277512,
NIH internal test,Atelectasis,pr,0.797752808988764,0.17026378896882494,
NIH internal test,Atelectasis,pr,0.797752808988764,0.17067307692307693,
NIH internal test,Atelectasis,pr,0.797752808988764,0.1710843373493976,
NIH internal test,Atelectasis,pr,0.797752808988764,0.17149758454106281,
NIH internal test,Atelectasis,pr,0.797752808988764,0.17191283292978207,
NIH internal test,Atelectasis,pr,0.7865168539325843,0.16990291262135923,
NIH internal test,Atelectasis,pr,0.7752808988764045,0.1678832116788321,
NIH internal test,Atelectasis,pr,0.7752808988764045,0.16829268292682928,
NIH internal test,Atelectasis,pr,0.7752808988764045,0.1687041564792176,
NIH internal test,Atelectasis,pr,0.7752808988764045,0.16911764705882354,
NIH internal test,Atelectasis,pr,0.7752808988764045,0.16953316953316952,
NIH internal test,Atelectasis,pr,0.7640449438202247,0.16748768472906403,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.1654320987654321,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16584158415841585,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.1662531017369727,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16666666666666666,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16708229426433915,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.1675,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16791979949874686,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16834170854271358,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16876574307304787,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.1691919191919192,
NIH internal test,Atelectasis,pr,0.7528089887640449,0.16962025316455695,
NIH internal test,Atelectasis,pr,0.7415730337078652,0.16751269035532995,
NIH internal test,Atelectasis,pr,0.7303370786516854,0.16539440203562342,
NIH internal test,Atelectasis,pr,0.7191011235955056,0.16326530612244897,
NIH internal test,Atelectasis,pr,0.7191011235955056,0.1636828644501279,
NIH internal test,Atelectasis,pr,0.7191011235955056,0.1641025641025641,
NIH internal test,Atelectasis,pr,0.7191011235955056,0.16452442159383032,
NIH internal test,Atelectasis,pr,0.7191011235955056,0.16494845360824742,
NIH internal test,Atelectasis,pr,0.7191011235955056,0.165374677002584,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16321243523316062,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16363636363636364,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.1640625,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16449086161879894,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.1649214659685864,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16535433070866143,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16578947368421051,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.1662269129287599,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16666666666666666,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.16710875331564987,
NIH internal test,Atelectasis,pr,0.7078651685393258,0.1675531914893617,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16533333333333333,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.1657754010695187,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16621983914209115,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16666666666666666,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16711590296495957,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16756756756756758,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16802168021680217,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16847826086956522,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16893732970027248,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16939890710382513,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.16986301369863013,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17032967032967034,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17079889807162535,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.1712707182320442,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17174515235457063,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17222222222222222,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17270194986072424,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17318435754189945,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17366946778711484,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17415730337078653,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.17464788732394365,
NIH internal test,Atelectasis,pr,0.6966292134831461,0.1751412429378531,
NIH internal test,Atelectasis,pr,0.6853932584269663,0.17280453257790368,
NIH internal test,Atelectasis,pr,0.6853932584269663,0.17329545454545456,
NIH internal test,Atelectasis,pr,0.6853932584269663,0.1737891737891738,
NIH internal test,Atelectasis,pr,0.6741573033707865,0.17142857142857143,
NIH internal test,Atelectasis,pr,0.6741573033707865,0.17191977077363896,
NIH internal test,Atelectasis,pr,0.6741573033707865,0.1724137931034483,
NIH internal test,Atelectasis,pr,0.6741573033707865,0.1729106628242075,
NIH internal test,Atelectasis,pr,0.6741573033707865,0.17341040462427745,
NIH internal test,Atelectasis,pr,0.6741573033707865,0.17391304347826086,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17151162790697674,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17201166180758018,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17251461988304093,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17302052785923755,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17352941176470588,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17404129793510326,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17455621301775148,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17507418397626112,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17559523809523808,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.1761194029850746,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17664670658682635,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17717717717717718,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.17771084337349397,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.1782477341389728,
NIH internal test,Atelectasis,pr,0.6629213483146067,0.1787878787878788,
NIH internal test,Atelectasis,pr,0.651685393258427,0.1762917933130699,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.17378048780487804,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.1743119266055046,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.17484662576687116,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.1753846153846154,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.17592592592592593,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.17647058823529413,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.17701863354037267,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.17757009345794392,
NIH internal test,Atelectasis,pr,0.6404494382022472,0.178125,
NIH internal test,Atelectasis,pr,0.6292134831460674,0.1755485893416928,
NIH internal test,Atelectasis,pr,0.6292134831460674,0.1761006289308176,
NIH internal test,Atelectasis,pr,0.6292134831460674,0.17665615141955837,
NIH internal test,Atelectasis,pr,0.6292134831460674,0.17721518987341772,
NIH internal test,Atelectasis,pr,0.6292134831460674,0.17777777777777778,
NIH internal test,Atelectasis,pr,0.6292134831460674,0.17834394904458598,
NIH internal test,Atelectasis,pr,0.6179775280898876,0.1757188498402556,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17307692307692307,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17363344051446947,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17419354838709677,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17475728155339806,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17532467532467533,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.1758957654723127,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17647058823529413,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17704918032786884,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17763157894736842,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.1782178217821782,
NIH internal test,Atelectasis,pr,0.6067415730337079,0.17880794701986755,
